x,y,z,phi,Ex,Ey,Ez
20,14,25,0.003021,-0.000207,-0.000460,0.000000
20,15,25,0.003514,-0.000266,-0.000535,0.000000
20,16,25,0.004091,-0.000345,-0.000624,0.000000
20,17,25,0.004761,-0.000454,-0.000727,0.000000
20,18,25,0.005546,-0.000603,-0.000845,0.000000
20,19,25,0.006452,-0.000810,-0.000973,0.000000
20,20,25,0.007492,-0.001097,-0.001097,0.000000
20,21,25,0.008645,-0.001486,-0.001188,0.000000
20,22,25,0.009868,-0.001991,-0.001194,0.000000
20,23,25,0.011033,-0.002587,-0.001035,0.000000
20,24,25,0.011937,-0.003158,-0.000631,0.000000
20,25,25,0.012295,-0.003441,0.000000,0.000000
20,26,25,0.011936,-0.003158,0.000632,0.000000
20,27,25,0.011031,-0.002587,0.001035,0.000000
20,28,25,0.009865,-0.001990,0.001195,0.000000
20,29,25,0.008641,-0.001485,0.001189,0.000000
20,30,25,0.007487,-0.001097,0.001098,0.000000
20,31,25,0.006446,-0.000810,0.000974,0.000000
20,32,25,0.005538,-0.000603,0.000847,0.000000
20,33,25,0.004752,-0.000453,0.000729,0.000000
20,34,25,0.004080,-0.000345,0.000626,0.000000
20,35,25,0.003501,-0.000265,0.000537,0.000000
20,36,25,0.003005,-0.000206,0.000463,0.000000
20,37,25,0.002575,-0.000162,0.000400,0.000000
20,38,25,0.002205,-0.000128,0.000347,0.000000
20,39,25,0.001881,-0.000102,0.000303,0.000000
20,40,25,0.001598,-0.000081,0.000267,0.000000
20,41,25,0.001347,-0.000065,0.000236,0.000000
20,42,25,0.001126,-0.000052,0.000211,0.000000
20,43,25,0.000926,-0.000041,0.000190,0.000000
20,44,25,0.000746,-0.000032,0.000173,0.000000
20,45,25,0.000579,-0.000024,0.000160,0.000000
20,46,25,0.000425,-0.000017,0.000150,0.000000
20,47,25,0.000278,-0.000011,0.000143,0.000000
20,48,25,0.000138,-0.000005,0.000139,0.000000
20,49,25,0.000000,-0.000000,0.000000,-0.000000
21,0,25,0.000000,-0.000000,0.000000,-0.000000
21,1,25,0.000124,-0.000004,-0.000125,0.000000
21,2,25,0.000250,-0.000008,-0.000129,0.000000
21,3,25,0.000381,-0.000012,-0.000135,0.000000
21,4,25,0.000520,-0.000017,-0.000144,0.000000
21,5,25,0.000670,-0.000022,-0.000157,0.000000
21,6,25,0.000833,-0.000028,-0.000172,0.000000
21,7,25,0.001015,-0.000036,-0.000192,0.000000
21,8,25,0.001216,-0.000045,-0.000215,0.000000
21,9,25,0.001446,-0.000056,-0.000244,0.000000
21,10,25,0.001705,-0.000070,-0.000279,0.000000
21,11,25,0.002004,-0.000088,-0.000321,0.000000
21,12,25,0.002348,-0.000112,-0.000373,0.000000
21,13,25,0.002750,-0.000143,-0.000435,0.000000
21,14,25,0.003217,-0.000184,-0.000511,0.000000
21,15,25,0.003772,-0.000240,-0.000605,0.000000
21,16,25,0.004426,-0.000319,-0.000720,0.000000
21,17,25,0.005212,-0.000430,-0.000862,0.000000
21,18,25,0.006151,-0.000592,-0.001037,0.000000
21,19,25,0.007286,-0.000831,-0.001247,0.000000
21,20,25,0.008645,-0.001188,-0.001486,0.000000
21,21,25,0.010258,-0.001725,-0.001725,0.000000
21,22,25,0.012094,-0.002515,-0.001886,0.000000
21,23,25,0.014029,-0.003606,-0.001803,0.000000
21,24,25,0.015699,-0.004875,-0.001218,0.000000
21,25,25,0.016466,-0.005705,0.000000,0.000000
21,26,25,0.015698,-0.004875,0.001219,0.000000
21,27,25,0.014027,-0.003606,0.001803,0.000000
21,28,25,0.012092,-0.002514,0.001887,0.000000
21,29,25,0.010254,-0.001725,0.001726,0.000000
21,30,25,0.008640,-0.001188,0.001487,0.000000
21,31,25,0.007280,-0.000831,0.001248,0.000000
21,32,25,0.006144,-0.000592,0.001039,0.000000
21,33,25,0.005203,-0.000430,0.000864,0.000000
21,34,25,0.004415,-0.000319,0.000722,0.000000
21,35,25,0.003759,-0.000240,0.000607,0.000000
21,36,25,0.003201,-0.000184,0.000514,0.000000
21,37,25,0.002731,-0.000142,0.000438,0.000000
21,38,25,0.002325,-0.000111,0.000376,0.000000
21,39,25,0.001978,-0.000088,0.000326,0.000000
21,40,25,0.001674,-0.000070,0.000284,0.000000
21,41,25,0.001409,-0.000055,0.000250,0.000000
21,42,25,0.001173,-0.000044,0.000222,0.000000
21,43,25,0.000964,-0.000034,0.000199,0.000000
21,44,25,0.000774,-0.000027,0.000181,0.000000
21,45,25,0.000602,-0.000020,0.000167,0.000000
21,46,25,0.000441,-0.000014,0.000156,0.000000
21,47,25,0.000289,-0.000009,0.000149,0.000000
21,48,25,0.000143,-0.000005,0.000145,0.000000
21,49,25,0.000000,-0.000000,0.000000,-0.000000
22,0,25,0.000000,-0.000000,0.000000,-0.000000
22,1,25,0.000127,-0.000003,-0.000128,0.000000
22,2,25,0.000257,-0.000006,-0.000132,0.000000
22,3,25,0.000392,-0.000009,-0.000139,0.000000
22,4,25,0.000535,-0.000013,-0.000149,0.000000
22,5,25,0.000689,-0.000017,-0.000162,0.000000
22,6,25,0.000859,-0.000022,-0.000178,0.000000
22,7,25,0.001046,-0.000028,-0.000199,0.000000
22,8,25,0.001258,-0.000035,-0.000225,0.000000
22,9,25,0.001495,-0.000044,-0.000256,0.000000
22,10,25,0.001769,-0.000055,-0.000294,0.000000
22,11,25,0.002083,-0.000070,-0.000341,0.000000
22,12,25,0.002451,-0.000089,-0.000398,0.000000
22,13,25,0.002879,-0.000115,-0.000469,0.000000
22,14,25,0.003389,-0.000150,-0.000558,0.000000
22,15,25,0.003994,-0.000200,-0.000670,0.000000
22,16,25,0.004729,-0.000270,-0.000814,0.000000
22,17,25,0.005622,-0.000374,-0.001001,0.000000
22,18,25,0.006730,-0.000533,-0.001246,0.000000
22,19,25,0.008113,-0.000784,-0.001569,0.000000
22,20,25,0.009868,-0.001194,-0.001991,0.000000
22,21,25,0.012094,-0.001886,-0.002515,0.000000
22,22,25,0.014897,-0.003075,-0.003075,0.000000
22,23,25,0.018244,-0.005093,-0.003395,0.000000
22,24,25,0.021688,-0.008192,-0.002730,0.000000
22,25,25,0.023705,-0.011287,0.000000,0.000000
22,26,25,0.021687,-0.008192,0.002731,0.000000
22,27,25,0.018243,-0.005093,0.003396,0.000000
22,28,25,0.014894,-0.003075,0.003076,0.000000
22,29,25,0.012090,-0.001886,0.002516,0.000000
22,30,25,0.009863,-0.001194,0.001992,0.000000
22,31,25,0.008107,-0.000784,0.001570,0.000000
22,32,25,0.006722,-0.000533,0.001247,0.000000
22,33,25,0.005612,-0.000374,0.001002,0.000000
22,34,25,0.004717,-0.000270,0.000816,0.000000
22,35,25,0.003981,-0.000199,0.000672,0.000000
22,36,25,0.003372,-0.000150,0.000560,0.000000
22,37,25,0.002860,-0.000115,0.000472,0.000000
22,38,25,0.002428,-0.000089,0.000402,0.000000
22,39,25,0.002056,-0.000070,0.000345,0.000000
22,40,25,0.001738,-0.000055,0.000299,0.000000
22,41,25,0.001458,-0.000043,0.000262,0.000000
22,42,25,0.001214,-0.000034,0.000232,0.000000
22,43,25,0.000995,-0.000027,0.000207,0.000000
22,44,25,0.000799,-0.000021,0.000188,0.000000
22,45,25,0.000619,-0.000016,0.000173,0.000000
22,46,25,0.000454,-0.000011,0.000161,0.000000
22,47,25,0.000297,-0.000007,0.000153,0.000000
22,48,25,0.000147,-0.000004,0.000149,0.000000
22,49,25,0.000000,-0.000000,0.000000,-0.000000
23,0,25,0.000000,-0.000000,0.000000,-0.000000
23,1,25,0.000130,-0.000002,-0.000131,0.000000
23,2,25,0.000262,-0.000004,-0.000135,0.000000
23,3,25,0.000400,-0.000006,-0.000142,0.000000
23,4,25,0.000546,-0.000009,-0.000152,0.000000
23,5,25,0.000704,-0.000012,-0.000166,0.000000
23,6,25,0.000877,-0.000015,-0.000183,0.000000
23,7,25,0.001071,-0.000019,-0.000205,0.000000
23,8,25,0.001286,-0.000024,-0.000232,0.000000
23,9,25,0.001534,-0.000030,-0.000265,0.000000
23,10,25,0.001816,-0.000038,-0.000305,0.000000
23,11,25,0.002145,-0.000049,-0.000355,0.000000
23,12,25,0.002526,-0.000063,-0.000418,0.000000
23,13,25,0.002980,-0.000081,-0.000496,0.000000
23,14,25,0.003518,-0.000107,-0.000596,0.000000
23,15,25,0.004171,-0.000144,-0.000724,0.000000
23,16,25,0.004967,-0.000198,-0.000895,0.000000
23,17,25,0.005961,-0.000281,-0.001126,0.000000
23,18,25,0.007218,-0.000413,-0.001447,0.000000
23,19,25,0.008855,-0.000635,-0.001908,0.000000
23,20,25,0.011033,-0.001035,-0.002587,0.000000
23,21,25,0.014029,-0.001803,-0.003606,0.000000
23,22,25,0.018244,-0.003395,-0.005093,0.000000
23,23,25,0.024215,-0.006919,-0.006919,0.000000
23,24,25,0.032083,-0.014825,-0.007412,0.000000
23,25,25,0.039040,-0.029251,0.000000,0.000000
23,26,25,0.032082,-0.014825,0.007413,0.000000
23,27,25,0.024214,-0.006919,0.006920,0.000000
23,28,25,0.018242,-0.003395,0.005094,0.000000
23,29,25,0.014025,-0.001803,0.003607,0.000000
23,30,25,0.011028,-0.001034,0.002588,0.000000
23,31,25,0.008848,-0.000635,0.001909,0.000000
23,32,25,0.007210,-0.000413,0.001448,0.000000
23,33,25,0.005951,-0.000281,0.001127,0.000000
23,34,25,0.004955,-0.000198,0.000897,0.000000
23,35,25,0.004157,-0.000144,0.000727,0.000000
23,36,25,0.003502,-0.000107,0.000598,0.000000
23,37,25,0.002961,-0.000081,0.000499,0.000000
23,38,25,0.002503,-0.000062,0.000422,0.000000
23,39,25,0.002117,-0.000048,0.000360,0.000000
23,40,25,0.001783,-0.000038,0.000311,0.000000
23,41,25,0.001496,-0.000030,0.000271,0.000000
23,42,25,0.001242,-0.000024,0.000239,0.000000
23,43,25,0.001018,-0.000018,0.000213,0.000000
23,44,25,0.000816,-0.000014,0.000193,0.000000
23,45,25,0.000633,-0.000011,0.000177,0.000000
23,46,25,0.000463,-0.000008,0.000165,0.000000
23,47,25,0.000303,-0.000005,0.000156,0.000000
23,48,25,0.000150,-0.000002,0.000152,0.000000
23,49,25,0.000000,-0.000000,0.000000,-0.000000
24,0,25,0.000000,-0.000000,0.000000,-0.000000
24,1,25,0.000131,-0.000001,-0.000132,0.000000
24,2,25,0.000265,-0.000002,-0.000137,0.000000
24,3,25,0.000404,-0.000003,-0.000144,0.000000
24,4,25,0.000553,-0.000004,-0.000154,0.000000
24,5,25,0.000712,-0.000006,-0.000168,0.000000
24,6,25,0.000889,-0.000008,-0.000186,0.000000
24,7,25,0.001084,-0.000010,-0.000208,0.000000
24,8,25,0.001306,-0.000012,-0.000236,0.000000
24,9,25,0.001556,-0.000015,-0.000270,0.000000
24,10,25,0.001846,-0.000020,-0.000312,0.000000
24,11,25,0.002181,-0.000025,-0.000365,0.000000
24,12,25,0.002576,-0.000032,-0.000430,0.000000
24,13,25,0.003041,-0.000042,-0.000513,0.000000
24,14,25,0.003603,-0.000056,-0.000620,0.000000
24,15,25,0.004282,-0.000075,-0.000761,0.000000
24,16,25,0.005125,-0.000105,-0.000951,0.000000
24,17,25,0.006183,-0.000151,-0.001215,0.000000
24,18,25,0.007556,-0.000228,-0.001600,0.000000
24,19,25,0.009384,-0.000365,-0.002191,0.000000
24,20,25,0.011937,-0.000631,-0.003158,0.000000
24,21,25,0.015699,-0.001218,-0.004875,0.000000
24,22,25,0.021688,-0.002730,-0.008192,0.000000
24,23,25,0.032083,-0.007412,-0.014825,0.000000
24,24,25,0.051338,-0.025062,-0.025062,0.000000
24,25,25,0.082206,-0.104916,0.000000,0.000000
24,26,25,0.051337,-0.025062,0.025063,0.000000
24,27,25,0.032081,-0.007412,0.014826,0.000000
24,28,25,0.021685,-0.002730,0.008193,0.000000
24,29,25,0.015696,-0.001218,0.004876,0.000000
24,30,25,0.011932,-0.000631,0.003159,0.000000
24,31,25,0.009378,-0.000365,0.002192,0.000000
24,32,25,0.007548,-0.000228,0.001602,0.000000
24,33,25,0.006173,-0.000151,0.001217,0.000000
24,34,25,0.005113,-0.000105,0.000953,0.000000
24,35,25,0.004268,-0.000075,0.000763,0.000000
24,36,25,0.003586,-0.000056,0.000623,0.000000
24,37,25,0.003022,-0.000042,0.000517,0.000000
24,38,25,0.002552,-0.000032,0.000434,0.000000
24,39,25,0.002153,-0.000025,0.000369,0.000000
24,40,25,0.001813,-0.000019,0.000318,0.000000
24,41,25,0.001518,-0.000015,0.000276,0.000000
24,42,25,0.001261,-0.000012,0.000243,0.000000
24,43,25,0.001031,-0.000009,0.000217,0.000000
24,44,25,0.000827,-0.000007,0.000195,0.000000
24,45,25,0.000641,-0.000005,0.000179,0.000000
24,46,25,0.000469,-0.000004,0.000167,0.000000
24,47,25,0.000307,-0.000002,0.000159,0.000000
24,48,25,0.000152,-0.000001,0.000153,0.000000
24,49,25,0.000000,-0.000000,0.000000,-0.000000
25,0,25,0.000000,-0.000000,0.000000,-0.000000
25,1,25,0.000132,0.000000,-0.000133,0.000000
25,2,25,0.000266,0.000000,-0.000137,0.000000
25,3,25,0.000406,0.000000,-0.000144,0.000000
25,4,25,0.000554,0.000000,-0.000155,0.000000
25,5,25,0.000716,0.000000,-0.000169,0.000000
25,6,25,0.000892,0.000000,-0.000187,0.000000
25,7,25,0.001090,0.000000,-0.000209,0.000000
25,8,25,0.001311,0.000000,-0.000237,0.000000
25,9,25,0.001565,0.000000,-0.000272,0.000000
25,10,25,0.001855,0.000000,-0.000315,0.000000
25,11,25,0.002194,0.000000,-0.000368,0.000000
25,12,25,0.002591,0.000000,-0.000435,0.000000
25,13,25,0.003064,0.000000,-0.000519,0.000000
25,14,25,0.003629,0.000000,-0.000629,0.000000
25,15,25,0.004322,0.000000,-0.000774,0.000000
25,16,25,0.005177,0.000000,-0.000971,0.000000
25,17,25,0.006264,0.000000,-0.001249,0.000000
25,18,25,0.007674,0.000000,-0.001660,0.000000
25,19,25,0.009584,0.000000,-0.002311,0.000000
25,20,25,0.012295,0.000000,-0.003441,0.000000
25,21,25,0.016466,0.000000,-0.005705,0.000000
25,22,25,0.023705,0.000000,-0.011287,0.000000
25,23,25,0.039040,0.000000,-0.029251,0.000000
25,24,25,0.082206,0.000000,-0.104916,0.000000
25,25,25,0.248872,0.000000,0.000000,0.000000
25,26,25,0.082205,0.000000,0.104917,0.000000
25,27,25,0.039038,0.000000,0.029252,0.000000
25,28,25,0.023702,0.000000,0.011288,0.000000
25,29,25,0.016462,0.000000,0.005706,0.000000
25,30,25,0.012290,0.000000,0.003442,0.000000
25,31,25,0.009578,0.000000,0.002312,0.000000
25,32,25,0.007666,0.000000,0.001662,0.000000
25,33,25,0.006254,0.000000,0.001251,0.000000
25,34,25,0.005165,0.000000,0.000973,0.000000
25,35,25,0.004308,0.000000,0.000776,0.000000
25,36,25,0.003613,0.000000,0.000632,0.000000
25,37,25,0.003044,0.000000,0.000523,0.000000
25,38,25,0.002567,0.000000,0.000439,0.000000
25,39,25,0.002167,0.000000,0.000373,0.000000
25,40,25,0.001822,0.000000,0.000320,0.000000
25,41,25,0.001526,0.000000,0.000278,0.000000
25,42,25,0.001266,0.000000,0.000245,0.000000
25,43,25,0.001037,0.000000,0.000218,0.000000
25,44,25,0.000830,0.000000,0.000196,0.000000
25,45,25,0.000644,0.000000,0.000180,0.000000
25,46,25,0.000471,0.000000,0.000168,0.000000
25,47,25,0.000308,0.000000,0.000159,0.000000
25,48,25,0.000152,0.000000,0.000154,0.000000
25,49,25,0.000000,-0.000000,0.000000,-0.000000
26,0,25,0.000000,-0.000000,0.000000,-0.000000
26,1,25,0.000131,0.000001,-0.000132,0.000000
26,2,25,0.000265,0.000002,-0.000137,0.000000
26,3,25,0.000404,0.000003,-0.000144,0.000000
26,4,25,0.000553,0.000005,-0.000154,0.000000
26,5,25,0.000712,0.000006,-0.000168,0.000000
26,6,25,0.000889,0.000008,-0.000186,0.000000
26,7,25,0.001084,0.000010,-0.000208,0.000000
26,8,25,0.001305,0.000013,-0.000236,0.000000
26,9,25,0.001556,0.000016,-0.000270,0.000000
26,10,25,0.001846,0.000020,-0.000312,0.000000
26,11,25,0.002180,0.000025,-0.000365,0.000000
26,12,25,0.002575,0.000033,-0.000430,0.000000
26,13,25,0.003041,0.000043,-0.000513,0.000000
26,14,25,0.003602,0.000056,-0.000620,0.000000
26,15,25,0.004281,0.000076,-0.000761,0.000000
26,16,25,0.005124,0.000106,-0.000951,0.000000
26,17,25,0.006182,0.000152,-0.001215,0.000000
26,18,25,0.007555,0.000229,-0.001600,0.000000
26,19,25,0.009383,0.000365,-0.002191,0.000000
26,20,25,0.011936,0.000632,-0.003158,0.000000
26,21,25,0.015698,0.001219,-0.004875,0.000000
26,22,25,0.021687,0.002731,-0.008192,0.000000
26,23,25,0.032082,0.007413,-0.014825,0.000000
26,24,25,0.051337,0.025063,-0.025062,0.000000
26,25,25,0.082205,0.104917,0.000000,0.000000
26,26,25,0.051336,0.025063,0.025063,0.000000
26,27,25,0.032080,0.007413,0.014826,0.000000
26,28,25,0.021684,0.002731,0.008193,0.000000
26,29,25,0.015695,0.001219,0.004876,0.000000
26,30,25,0.011931,0.000632,0.003159,0.000000
26,31,25,0.009377,0.000365,0.002192,0.000000
26,32,25,0.007547,0.000229,0.001602,0.000000
26,33,25,0.006173,0.000152,0.001217,0.000000
26,34,25,0.005112,0.000106,0.000953,0.000000
26,35,25,0.004267,0.000076,0.000763,0.000000
26,36,25,0.003585,0.000056,0.000623,0.000000
26,37,25,0.003021,0.000042,0.000517,0.000000
26,38,25,0.002552,0.000033,0.000434,0.000000
26,39,25,0.002152,0.000025,0.000369,0.000000
26,40,25,0.001813,0.000020,0.000318,0.000000
26,41,25,0.001517,0.000016,0.000276,0.000000
26,42,25,0.001260,0.000012,0.000243,0.000000
26,43,25,0.001031,0.000010,0.000217,0.000000
26,44,25,0.000827,0.000007,0.000195,0.000000
26,45,25,0.000640,0.000006,0.000179,0.000000
26,46,25,0.000469,0.000004,0.000167,0.000000
26,47,25,0.000307,0.000003,0.000159,0.000000
26,48,25,0.000152,0.000001,0.000153,0.000000
26,49,25,0.000000,-0.000000,0.000000,-0.000000
27,0,25,0.000000,-0.000000,0.000000,-0.000000
27,1,25,0.000129,0.000002,-0.000131,0.000000
27,2,25,0.000261,0.000004,-0.000135,0.000000
27,3,25,0.000399,0.000006,-0.000142,0.000000
27,4,25,0.000545,0.000009,-0.000152,0.000000
27,5,25,0.000704,0.000012,-0.000166,0.000000
27,6,25,0.000876,0.000015,-0.000183,0.000000
27,7,25,0.001070,0.000019,-0.000205,0.000000
27,8,25,0.001286,0.000024,-0.000232,0.000000
27,9,25,0.001533,0.000031,-0.000265,0.000000
27,10,25,0.001815,0.000039,-0.000305,0.000000
27,11,25,0.002144,0.000049,-0.000355,0.000000
27,12,25,0.002525,0.000063,-0.000418,0.000000
27,13,25,0.002979,0.000082,-0.000496,0.000000
27,14,25,0.003517,0.000108,-0.000595,0.000000
27,15,25,0.004170,0.000145,-0.000724,0.000000
27,16,25,0.004965,0.000199,-0.000895,0.000000
27,17,25,0.005959,0.000281,-0.001125,0.000000
27,18,25,0.007216,0.000414,-0.001447,0.000000
27,19,25,0.008853,0.000636,-0.001908,0.000000
27,20,25,0.011031,0.001035,-0.002587,0.000000
27,21,25,0.014027,0.001803,-0.003606,0.000000
27,22,25,0.018243,0.003396,-0.005093,0.000000
27,23,25,0.024214,0.006920,-0.006919,0.000000
27,24,25,0.032081,0.014826,-0.007412,0.000000
27,25,25,0.039038,0.029252,0.000000,0.000000
27,26,25,0.032080,0.014826,0.007413,0.000000
27,27,25,0.024212,0.006920,0.006920,0.000000
27,28,25,0.018240,0.003396,0.005094,0.000000
27,29,25,0.014024,0.001803,0.003607,0.000000
27,30,25,0.011026,0.001035,0.002588,0.000000
27,31,25,0.008847,0.000636,0.001909,0.000000
27,32,25,0.007209,0.000414,0.001448,0.000000
27,33,25,0.005950,0.000281,0.001127,0.000000
27,34,25,0.004954,0.000199,0.000897,0.000000
27,35,25,0.004156,0.000144,0.000727,0.000000
27,36,25,0.003500,0.000108,0.000598,0.000000
27,37,25,0.002959,0.000082,0.000499,0.000000
27,38,25,0.002502,0.000063,0.000422,0.000000
27,39,25,0.002116,0.000049,0.000360,0.000000
27,40,25,0.001782,0.000038,0.000311,0.000000
27,41,25,0.001495,0.000030,0.000271,0.000000
27,42,25,0.001241,0.000024,0.000239,0.000000
27,43,25,0.001018,0.000019,0.000213,0.000000
27,44,25,0.000816,0.000014,0.000192,0.000000
27,45,25,0.000633,0.000011,0.000176,0.000000
27,46,25,0.000463,0.000008,0.000165,0.000000
27,47,25,0.000303,0.000005,0.000156,0.000000
27,48,25,0.000150,0.000002,0.000152,0.000000
27,49,25,0.000000,-0.000000,0.000000,-0.000000
28,0,25,0.000000,-0.000000,0.000000,-0.000000
28,1,25,0.000127,0.000003,-0.000128,0.000000
28,2,25,0.000257,0.000006,-0.000132,0.000000
28,3,25,0.000391,0.000009,-0.000139,0.000000
28,4,25,0.000535,0.000013,-0.000149,0.000000
28,5,25,0.000688,0.000017,-0.000162,0.000000
28,6,25,0.000858,0.000022,-0.000178,0.000000
28,7,25,0.001045,0.000028,-0.000199,0.000000
28,8,25,0.001256,0.000035,-0.000224,0.000000
28,9,25,0.001494,0.000045,-0.000256,0.000000
28,10,25,0.001768,0.000056,-0.000294,0.000000
28,11,25,0.002082,0.000071,-0.000341,0.000000
28,12,25,0.002449,0.000090,-0.000398,0.000000
28,13,25,0.002877,0.000116,-0.000469,0.000000
28,14,25,0.003387,0.000151,-0.000557,0.000000
28,15,25,0.003992,0.000200,-0.000670,0.000000
28,16,25,0.004726,0.000271,-0.000814,0.000000
28,17,25,0.005619,0.000375,-0.001001,0.000000
28,18,25,0.006727,0.000534,-0.001246,0.000000
28,19,25,0.008111,0.000785,-0.001569,0.000000
28,20,25,0.009865,0.001195,-0.001990,0.000000
28,21,25,0.012092,0.001887,-0.002514,0.000000
28,22,25,0.014894,0.003076,-0.003075,0.000000
28,23,25,0.018242,0.005094,-0.003395,0.000000
28,24,25,0.021685,0.008193,-0.002730,0.000000
28,25,25,0.023702,0.011288,0.000000,0.000000
28,26,25,0.021684,0.008193,0.002731,0.000000
28,27,25,0.018240,0.005094,0.003396,0.000000
28,28,25,0.014892,0.003076,0.003076,0.000000
28,29,25,0.012088,0.001887,0.002516,0.000000
28,30,25,0.009861,0.001195,0.001992,0.000000
28,31,25,0.008105,0.000785,0.001570,0.000000
28,32,25,0.006720,0.000534,0.001247,0.000000
28,33,25,0.005610,0.000375,0.001002,0.000000
28,34,25,0.004715,0.000271,0.000816,0.000000
28,35,25,0.003978,0.000200,0.000672,0.000000
28,36,25,0.003370,0.000151,0.000560,0.000000
28,37,25,0.002858,0.000116,0.000472,0.000000
28,38,25,0.002426,0.000090,0.000402,0.000000
28,39,25,0.002055,0.000070,0.000345,0.000000
28,40,25,0.001736,0.000055,0.000299,0.000000
28,41,25,0.001457,0.000044,0.000262,0.000000
28,42,25,0.001212,0.000035,0.000231,0.000000
28,43,25,0.000994,0.000027,0.000207,0.000000
28,44,25,0.000798,0.000021,0.000188,0.000000
28,45,25,0.000619,0.000016,0.000172,0.000000
28,46,25,0.000453,0.000011,0.000161,0.000000
28,47,25,0.000297,0.000007,0.000153,0.000000
28,48,25,0.000147,0.000004,0.000148,0.000000
28,49,25,0.000000,-0.000000,0.000000,-0.000000
29,0,25,0.000000,-0.000000,0.000000,-0.000000
29,1,25,0.000124,0.000004,-0.000125,0.000000
29,2,25,0.000249,0.000008,-0.000129,0.000000
29,3,25,0.000381,0.000012,-0.000135,0.000000
29,4,25,0.000519,0.000017,-0.000144,0.000000
29,5,25,0.000669,0.000022,-0.000156,0.000000
29,6,25,0.000832,0.000029,-0.000172,0.000000
29,7,25,0.001013,0.000036,-0.000191,0.000000
29,8,25,0.001215,0.000045,-0.000215,0.000000
29,9,25,0.001444,0.000057,-0.000244,0.000000
29,10,25,0.001703,0.000071,-0.000279,0.000000
29,11,25,0.002002,0.000089,-0.000321,0.000000
29,12,25,0.002345,0.000112,-0.000372,0.000000
29,13,25,0.002747,0.000143,-0.000435,0.000000
29,14,25,0.003215,0.000185,-0.000511,0.000000
29,15,25,0.003769,0.000241,-0.000604,0.000000
29,16,25,0.004423,0.000320,-0.000720,0.000000
29,17,25,0.005209,0.000431,-0.000862,0.000000
29,18,25,0.006148,0.000593,-0.001037,0.000000
29,19,25,0.007283,0.000832,-0.001247,0.000000
29,20,25,0.008641,0.001189,-0.001485,0.000000
29,21,25,0.010254,0.001726,-0.001725,0.000000
29,22,25,0.012090,0.002516,-0.001886,0.000000
29,23,25,0.014025,0.003607,-0.001803,0.000000
29,24,25,0.015696,0.004876,-0.001218,0.000000
29,25,25,0.016462,0.005706,0.000000,0.000000
29,26,25,0.015695,0.004876,0.001219,0.000000
29,27,25,0.014024,0.003607,0.001803,0.000000
29,28,25,0.012088,0.002516,0.001887,0.000000
29,29,25,0.010250,0.001726,0.001726,0.000000
29,30,25,0.008637,0.001189,0.001487,0.000000
29,31,25,0.007277,0.000832,0.001248,0.000000
29,32,25,0.006141,0.000593,0.001039,0.000000
29,33,25,0.005200,0.000431,0.000864,0.000000
29,34,25,0.004412,0.000319,0.000722,0.000000
29,35,25,0.003756,0.000241,0.000607,0.000000
29,36,25,0.003199,0.000184,0.000514,0.000000
29,37,25,0.002728,0.000143,0.000438,0.000000
29,38,25,0.002323,0.000112,0.000376,0.000000
29,39,25,0.001976,0.000088,0.000326,0.000000
29,40,25,0.001672,0.000070,0.000284,0.000000
29,41,25,0.001407,0.000056,0.000250,0.000000
29,42,25,0.001172,0.000044,0.000222,0.000000
29,43,25,0.000963,0.000035,0.000199,0.000000
29,44,25,0.000773,0.000027,0.000181,0.000000
29,45,25,0.000601,0.000020,0.000167,0.000000
29,46,25,0.000440,0.000015,0.000156,0.000000
29,47,25,0.000289,0.000009,0.000149,0.000000
29,48,25,0.000143,0.000005,0.000144,0.000000
29,49,25,0.000000,-0.000000,0.000000,-0.000000
30,0,25,0.000000,-0.000000,0.000000,-0.000000
30,1,25,0.000119,0.000005,-0.000120,0.000000
30,2,25,0.000241,0.000009,-0.000124,0.000000
30,3,25,0.000367,0.000015,-0.000130,0.000000
30,4,25,0.000501,0.000020,-0.000139,0.000000
30,5,25,0.000644,0.000027,-0.000150,0.000000
30,6,25,0.000801,0.000034,-0.000164,0.000000
30,7,25,0.000973,0.000043,-0.000182,0.000000
30,8,25,0.001166,0.000054,-0.000204,0.000000
30,9,25,0.001381,0.000067,-0.000230,0.000000
30,10,25,0.001626,0.000083,-0.000261,0.000000
30,11,25,0.001904,0.000103,-0.000299,0.000000
30,12,25,0.002224,0.000130,-0.000343,0.000000
30,13,25,0.002590,0.000163,-0.000397,0.000000
30,14,25,0.003017,0.000208,-0.000460,0.000000
30,15,25,0.003510,0.000267,-0.000535,0.000000
30,16,25,0.004087,0.000346,-0.000624,0.000000
30,17,25,0.004757,0.000455,-0.000727,0.000000
30,18,25,0.005541,0.000604,-0.000845,0.000000
30,19,25,0.006447,0.000812,-0.000973,0.000000
30,20,25,0.007487,0.001098,-0.001097,0.000000
30,21,25,0.008640,0.001487,-0.001188,0.000000
30,22,25,0.009863,0.001992,-0.001194,0.000000
30,23,25,0.011028,0.002588,-0.001034,0.000000
30,24,25,0.011932,0.003159,-0.000631,0.000000
30,25,25,0.012290,0.003442,0.000000,0.000000
30,26,25,0.011931,0.003159,0.000632,0.000000
30,27,25,0.011026,0.002588,0.001035,0.000000
30,28,25,0.009861,0.001992,0.001195,0.000000
30,29,25,0.008637,0.001487,0.001189,0.000000
30,30,25,0.007482,0.001098,0.001098,0.000000
